272179220|
272650576|0.001055
272839425|0.445459
272944291|0.259387
273043307|0.113182
273792220|0.000917
273861698|0.023114
273885188|
274039489|
274088422|0.064473
274129522|0.160984
274135602|
274238240|0.014352
274509791|0.000647
274551602|0.023435
275367529|0.098904
275489982|0.113289
276232142|0.008428
276456395|0.021295
276935987|
277943745|0.05825
278003738|0.084495
278180434|0.004651
278270436|
278352995|0.022536
278683641|0.004753
278731274|0.030461
278780044|0.023352
278825952|0.002144
278863150|
278895603|0.270239
278956474|0.012207
278988794|
279081935|0.141795
279087522|0.094484
279089927|0.025303
279156705|0.063148
279202406|0.108151
279254042|0.002331
279401848|0.00531
279462605|0.076896
279569707|0.043304
279569718|0.167679
279570232|0.016544
279572906|0.005903
279615979|0.521353
279741942|7.4E-5
279955276|0.124964
280033934|0.126174
280564453|0.06478
280685089|0.944997
281114303|0.426645
281498280|0.116518
281577119|0.060865
282270717|0.016928
282925798|0.041393
283677584|0.002423
283987930|0.008982
284050381|5.215021
284364590|0.06818
284445951|
284595199|
284611896|
284613090|0.014244
285181196|0.080695
285516033|0.136575
286169292|0.001211
286358203|0.002924
286956931|
287151976|0.004749
287256222|0.003438
287326187|
287328866|0.156809
287351976|0.118624
288312840|0.148546
288346083|0.001811
288471108|0.009617
288517585|0.009445
288778712|0.018659
289166536|0.053577
289370888|0.463322
289379110|0.30631
291340620|0.748336
291385340|0.027612
291466214|0.003226
293151358|
293345927|0.026258
293480903|0.142784
293525651|0.005971
294092960|3.15659
294092966|0.180443
294200378|
294206429|0.001425
294206967|
294261093|
294273900|0.001509
294327312|0.017009
294396726|0.007476
294784522|0.040409
294929861|0.128507
296184440|1.408183
296638064|0.013222
298246821|0.000358
298541138|0.028659
298661555|0.014773
298666271|0.018957
299160301|0.006156
299219025|
299443090|0.06998
299702740|0.190064
299778628|0.035922
299899924|0.084143
299906906|
299948201|0.304944
300560295|0.046097
300654002|0.013608
300871545|0.008887
301022235|0.003839
301264684|0.017669
301323571|
301741204|0.507468
301859899|0.080458
301956407|0.155313
302136704|0.054922
302146957|0.170185
302384263|3.174382
302386283|
302625238|0.199942
302686340|0.02676
302773503|0.033506
303255899|
303909865|0.001883
304033253|0.002705
304101379|0.000207
304458680|0.088882
305386053|0.324877
305399324|1.402466
305399325|
305430209|0.135075
306263608|0.000621
306578324|
306580215|1.333887
306773020|0.209889
306956190|
307016006|
307062898|0.617403
307084879|0.008912
307085577|0.03848
307216760|0.023471
307297481|
307433122|0.013586
308396022|0.096341
308402602|0.030894
308451526|0.198308
308453624|0.009494
308457026|0.017653
308542383|
308991822|0.006621
309146836|0.374105
309658221|0.003131
309720946|0.036336
309809572|0.03208
309828087|0.001518
309908721|0.885018
309998013|0.002996
310004006|
310170268|0.000817
310308203|0.026034
310556491|0.071794
311070085|8.6E-5
311128363|0.013771
311183180|3.8E-5
312060302|1.170153
314459000|0.03155
315810194|
316450573|0.003866
316520410|
317191077|0.033478
317250858|0.01371
317470793|0.085012
317651704|
317839169|0.060829
318512022|0.204938
318937509|0.6712
320205468|0.003707
320415482|0.103968
320536498|0.031404
321656644|
321724822|
321818578|
323282620|
323292655|0.02977
323301918|
323442776|
323727556|0.02696
323968843|
327012081|0.003787
327121759|0.253544
327251785|
328417482|0.273294
328860378|0.00044
329246824|0.005824
329248002|0.000896
330847328|0.268774
330998582|0.225102
332079835|
332204084|0.218619
332891271|0.004701
333247721|0.005846
333642126|0.041467
333804979|0.023091
336168208|0.004265
336485975|0.298255
336767770|0.001499
337028799|
337440887|0.154634
337886863|
338071673|0.012742
339258033|0.124121
339731418|0.022917
339960875|0.038419
340065168|0.006556
340110295|0.051531
340633943|0.05289
340985103|
341040660|
341309569|0.835256
341487695|0.113758
341550561|
341615749|0.001893
342010156|
342061072|0.027138
343422347|0.378543
343553606|1.293632
344031627|0.003437
344175457|0.00983
345170707|0.025659
345482340|0.003287
345919804|
346181153|0.008199
347552724|0.020947
348319604|0.258189
348839788|0.019193
348898049|0.306955
349057976|0.007621
349059354|0.011004
349091359|0.174012
349154435|0.062995
349156098|0.045264
349195685|0.106808
349308842|0.106272
349309442|0.062107
349310205|
349409844|
349480507|0.006219
349518145|0.078237
349518800|0.269849
349519544|
349523518|0.030046
349642881|
349790953|
349832824|0.009795
349835367|0.008843
349972148|0.164379
350030939|0.056889
350142099|0.034836
350146577|
350297040|0.025398
350298314|0.058016
350443417|0.004118
350445771|1.217246
350478924|0.159127
350479101|0.005631
350480660|0.055196
350522254|0.000346
350561815|0.147883
350622185|0.556193
350740905|0.000406
350764481|
350765919|
350954272|
351556896|0.031319
352110251|0.028057
352165018|0.018894
352979549|0.007121
353077789|0.203751
353854078|0.003742
353894978|0.016412
353939279|
353987913|0.00293
353989471|0.003659
354014743|0.244069
354385277|0.665567
355151781|0.011867
355152971|
355357949|0.073545
356015357|0.001857
356015361|0.010377
356150515|0.015314
356340346|0.002817
356524567|
356701798|0.004217
356820646|0.010396
356896561|
356974629|0.57743
357047278|
357345626|
357790008|0.020283
358018764|0.028964
358108063|0.012602
358179405|0.744392
358335586|0.028402
358510596|
358659512|
359188252|0.012021
359390362|
359497418|0.007915
359552377|0.194332
359588615|0.151846
359631482|0.004352
359675849|0.00022
362104293|0.003077
362220700|0.130573
362520882|0.165035
363149298|0.3574
364186087|
364302118|0.002765
364395234|0.120714
364399376|0.014903
365070128|0.06579
365368501|0.00558
365428002|0.010016
365694569|0.007756
366557556|0.003416
367681735|0.188258
367835766|0.007485
367838785|0.011296
368208585|0.022986
368260545|0.53465
369334982|0.150026
369506001|0.177886
370065236|0.07621
370134610|0.046105
371839073|0.003234
372419506|0.133848
372743588|
372758722|0.031926
372816629|0.03553
373844472|0.113093
374040120|0.18281
374704025|0.120633
374828411|0.003601
374944608|0.011067
375599392|0.023105
375853985|
376593757|0.901425
377055044|
377190161|0.021077
377192659|0.470927
377192675|0.068471
377296926|0.034591
377307592|0.003072
378363284|
379628820|0.054076
379631121|0.080884
380618779|0.11639
380651349|0.009603
380783252|0.458561
381948745|0.001031
381950094|0.000329
382028425|0.231743
382069435|
382160146|0.013633
382188882|0.004775
382517745|0.041407
382631678|0.118327
383346621|0.065003
383427491|0.002283
384031569|0.121879
384742846|0.003449
384992041|0.205066
385041086|0.010847
386687697|0.000319
387237076|0.001277
387513120|0.045077
388179896|0.023773
388508344|0.003036
388602832|0.12434
389015383|0.049968
389510663|0.000305
389669796|0.125891
389761749|
389922504|0.027616
390021728|0.118302
390408482|
390632932|4.5E-5
390668263|
390896668|
390955053|
391887389|0.22778
391927558|0.282309
392536812|0.006271
393491149|0.009208
393672471|0.025292
393871721|0.011613
394179296|0.099535
394230860|0.001016
394452884|0.00294
396170777|0.021347
396424970|0.105079
396486931|0.522502
396696863|0.001102
396903513|
396953669|
396954096|0.001627
397048159|0.012139
397058826|0.000716
398785689|0.010488
399664959|0.02203
399788405|0.039316
400302671|0.070957
401227592|0.069546
401606923|0.008563
401946845|0.001068
402447670|0.07332
403118245|0.022473
404103665|0.446915
404123632|0.007269
404804908|
404854539|0.137377
404927661|0.013839
405034090|
405219270|0.027078
405219739|
405220019|
406095880|0.004347
406798603|0.032485
406864355|0.060159
407298349|0.025695
407515765|
407594410|
407661994|0.046358
407823917|0.017249
407824089|
408131298|
410354930|0.044798
410868364|0.001372
411416726|0.203687
411451519|0.023365
415045920|2.030442
416024040|0.003421
417118871|0.002104
417126296|0.017897
417175621|1.9E-5
417734853|0.028546
418295363|
418532689|
419575080|0.007889
419744996|0.002242
420114772|0.069508
420137341|0.007376
420645952|0.001506
420757505|0.000673
420947520|0.003894
420962954|0.074675
422251657|0.485815
422284103|2.7E-5
422844353|0.001874
422965201|9.2E-5
423027012|0.026895
423524230|0.03647
424796997|0.003304
424992973|0.008284
425064757|0.687457
425158608|0.102074
425172025|
425206121|0.012664
425215390|0.000786
426111509|0.067369
426588729|
426803687|
427063387|0.127098
427578308|0.006417
427654774|0.194001
428055818|
428772119|0.007929
428784674|0.175505
428795527|0.567563
428987718|0.02503
431589510|0.000293
431936432|
435336503|0.011138
436243444|0.054634
436592342|0.002375
436847239|
437212966|0.55516
437241830|0.00702
437322147|0.001408
440676745|
440796977|0.052405
441128066|0.003653
441183795|0.00027
441499423|0.001967
441641972|0.000523
441687696|0.047004
441690583|0.023937
441721258|0.00073
441721286|0.000139
441734144|0.005464
441739153|0.006836
441794509|0.090059
441804888|0.044298
441807438|0.009632
442240473|
442918617|
443171652|0.68915
443969553|0.00018
444801274|0.297582
445556827|
445924091|0.036915
445932196|0.057061
446175401|0.003838
449999729|0.032048
452786194|0.024501
452845139|0.141427
453012065|
453097744|0.014854
453552912|
454190342|
454222105|0.043556
454665792|0.192663
454855280|0.043253
455110001|0.003139
455206965|0.437435
456610411|0.014324
457172621|0.011444
457427613|
458267524|
458481461|0.138876
458842028|0.020102
458847254|0.08526
458911894|
459252372|0.001209
461579405|0.018253
461625381|
461713146|
462785373|
463507016|0.023818
464380201|0.018644
464422047|0.005264
464886060|0.160646
467181063|
467668926|0.157392
467785365|0.215644
468276605|0.051274
468606062|0.00469
468641429|0.035274
468887783|0.000336
468948126|0.090566
468958374|0.075882
469441650|0.281348
470124714|0.003496
470152814|0.04898
470212961|
470901118|0.01731
471012349|
609742113|
640714388|
1717079071|
1883519478|1.018992
1981303680|1.682495
