31983779|142080812|7
31983866|425172025|7
31984227|78450017|7
31984495|452845139|7
31984501|452845139|7
31984505|452845139|7
31984507|452845139|7
31984557|260161144|7
31985306|234386436|7
31985590|155884454|7
31985602|155884454|7
31985610|155884454|7
31985684|318937509|7
31986057|22529346|7
31986066|22529346|7
31986152|176252796|7
31986156|129268651|7
31986175|129268651|7
31986260|415045920|7
31986507|260304296|7
31986514|260304296|7
31986527|63427664|7
31986964|142148228|7
31986970|142148228|7
31987112|234451000|7
31987151|279087522|7
31987548|405219270|7
31987591|165147482|7
31987611|80650858|7
31987798|125174457|7
31987957|173077938|7
31987975|173077938|7
31988123|123036723|7
31988171|405220019|7
31988562|350740905|7
31988578|350740905|7
31989097|97797267|7
31989107|97797267|7
31989169|364399376|7
31989428|294273900|7
31989443|294273900|7
31989725|350622185|7
31989851|320536498|7
31989865|320536498|7
31990327|381950094|7
31990339|381950094|7
31990392|219154792|7
31990437|80806861|7
31990514|299906906|7
31990858|431936432|7
31991019|147835092|7
31991128|307062898|7
31991262|175302441|7
31991272|175302441|7
31991273|272086159|7
31991427|141333573|7
31991635|125258133|7
31991640|125258133|7
31991945|443969553|7
31992078|170265784|7
31992246|341550561|7
31992252|341550561|7
31992258|341550561|7
31992263|341550561|7
31992413|19193162|7
31992421|19193162|7
31992482|237941053|7
31992967|55451784|7
31992980|55451784|7
31993156|349308842|7
31993656|271013213|7
31993808|350478924|7
31993813|350478924|7
31993826|350478924|7
31993975|340985103|7
31994031|98478039|7
31994037|98478039|7
31994377|218988566|7
31994443|123153249|7
31994497|468948126|7
31994743|41533230|7
31994761|382188882|7
31994765|382188882|7
31994766|149252961|7
32007789|29831208|7
32008978|175182754|7
32009436|119327278|7
32009457|119327278|7
32009463|349790953|7
32009620|455110001|7
32009723|25078924|7
32009741|25078924|7
32009980|156832130|7
32009994|350030939|7
32010001|455206965|7
32010007|455206965|7
32010336|374944608|7
32010429|7020254|7
32010509|139371600|7
32010634|260654645|7
32010636|260654645|7
32010853|156758257|7
32010966|51155192|7
32010971|51155192|7
32011448|307297481|7
32011849|167526485|7
32011861|167526485|7
32012468|64783257|7
32012584|350298314|7
32012648|18914916|7
32012734|173432542|7
32012740|173432542|7
32013347|219203188|7
32013353|219203188|7
32013779|296184440|7
32013865|425206121|7
32013923|284613090|7
32013929|284613090|7
32014001|271550131|7
32014214|405219739|7
32014221|405219739|7
32014306|878056|7
32014528|141622065|7
32014667|32008233|7
32014701|468958374|7
32014806|78817217|7
32014826|78817217|7
32015587|350764481|7
32015629|31870141|7
32016481|471012349|7
32016506|29986808|7
32016530|29986808|7
32017021|141975903|7
32017300|148274098|7
32017632|340633943|7
32017640|340633943|7
32017649|340633943|7
32017765|291466214|7
32017776|291466214|7
32017975|247160445|7
32018181|156758188|7
32018306|320415482|7
32018448|281577119|7
32018523|349154435|7
32018565|169662927|7
32018588|405034090|7
32018601|405034090|7
32018717|350445771|7
32018777|350443417|7
32018781|350443417|7
32018986|238914431|7
32018997|268772301|7
32019038|177441630|7
32019342|349642881|7
32019359|349642881|7
32019405|255552705|7
32019476|52280468|7
32019494|52280468|7
32019548|145755099|7
32019641|389922504|7
32019753|284445951|7
32019968|172742334|7
32020024|440796977|7
32020127|332204084|7
32020283|177961519|7
32020359|32932888|7
32020386|382160146|7
32020466|349156098|7
32020486|349156098|7
32020556|437212966|7
32020829|14850843|7
32020886|260504147|7
32020889|260504147|7
32020938|4786828|7
32021046|11171398|7
32021057|11171398|7
32021062|11171398|7
32021114|266195807|7
32021128|294396726|7
32021133|294396726|7
32021142|294396726|7
32021203|266610248|7
32021374|332079835|7
32022453|231972938|7
32022563|264688425|7
32022635|255586667|7
32022640|255586667|7
32022645|294092966|7
32022650|294092966|7
32022652|350522254|7
32022656|350522254|7
32022727|50758245|7
32022762|238162237|7
32023370|300871545|7
32023374|300871545|7
32023379|300871545|7
34104546|259850442|10
34104579|141975903|10
34104862|32093154|10
34104865|167719897|10
34104872|141127435|10
34104890|453552912|10
34105080|260131665|10
34105119|457427613|10
34105121|401227592|10
34105233|307084879|10
34105244|296638064|10
34105252|349480507|10
34105275|260772408|10
34105438|158334003|10
34105573|390668263|10
34105684|231093356|10
34105892|386687697|10
34105895|437322147|10
34105933|402447670|10
34105949|301323571|10
34106030|89327422|10
34106034|279572906|10
34106270|131081852|10
34106292|308542383|10
34106426|146846569|10
34106456|163377314|10
34106570|176910080|10
34106575|165456443|10
34106711|32152978|10
34106791|260161144|10
34106799|260709448|10
34106800|278180434|10
34106860|458267524|10
34106925|350142099|10
34106938|463507016|10
34107026|21827849|10
34107096|381948745|10
34107113|170516068|10
34107212|181062415|10
34107271|266845051|10
34107309|321656644|10
34107332|349642881|10
34107456|131119300|10
34107475|279615979|10
34107488|160199003|10
34107547|301859899|10
34107615|279955276|10
34107629|293345927|10
34107802|144155582|10
34113215||10
34113224||10
34113238||10
34113250||10
34113280||10
34113286||10
34113338||10
34113339||10
34113340||10
34113371||10
34113377||10
34113384||10
34113386||10
34113390||10
34113433||10
34113456||10
34113535||10
34113566||10
34113628||10
34113633||10
34113635||10
34113638||10
34113689||10
34113805||10
34113920||10
34113963||10
34114006||10
34114031||10
34114047||10
34114060||10
34114166||10
34114216||10
34114274||10
34114307||10
34114355||10
34114363||10
34114442||10
34114498||10
34114516||10
34114549||10
34114567||10
34114575||10
34114593||10
34114603||10
34114617||10
34114661||10
34114667||10
34114678||10
34114716||10
34114762||10
34114799||10
34114867||10
34114890||10
34114917||10
34114933||10
34114948||10
34114962||10
34115016||10
34115024||10
34115094||10
34115103||10
34115207||10
34115237||10
34115251||10
34115256||10
34115257||10
34115417||10
34115535||10
34115538||10
34115544||10
34115561||10
34471351|260162199|11
34471575|55497281|11
34471600|464886060|11
34471697|241843363|11
34471723|348898049|11
34471817|276935987|11
34471832|411451519|11
34471833|141610759|11
34471841|142811934|11
34471934|294261093|11
34472049|245035219|11
34472063|149121385|11
34472078|148305766|11
34472177|404804908|11
34472210|127955334|11
34472223|242530449|11
34472232|396424970|11
34472379|244865631|11
34472394|141607553|11
34472547|149346418|11
34472604|140891597|11
34472712|141914317|11
34472715|141975903|11
34472719|140801898|11
34472723|343422347|11
34472771|111027|11
34472815|260778617|11
34472828|60977396|11
34472861|302136704|11
34472950|261863003|11
34472957|149248196|11
34472965|372743588|11
34472989|142105466|11
34473050|350146577|11
34473170|61490776|11
34473197|350561815|11
34473200|383346621|11
34473308|38909679|11
34473328|179368346|11
34473380|167692429|11
34473460|287328866|11
34473509|38462492|11
34473554|120472041|11
34473704|276456395|11
34473712|278270436|11
34473719|355151781|11
34473733|304458680|11
34473755|382028425|11
34473797|159150734|11
34473819|318512022|11
34473842|299948201|11
34473933|337028799|11
34473936|398785689|11
34473980|38469787|11
34474015|294929861|11
34474016|150101799|11
34474298|107548305|11
34474466|411416726|11
34474499|418532689|11
34474520|179637488|11
34474567|454855280|11
34474747|369506001|11
34474750|418295363|11
34474806|348839788|11
34474858|356524567|11
34474926|166319733|11
34474989|160704414|11
34474991|179623765|11
34475009|310556491|11
34475011|262613883|11
34475084|317250858|11
34475112|419575080|11
34475158|278780044|11
34475160|454665792|11
34475180|241751294|11
34475273|467668926|11
34475301|271900514|11
34475448|128886984|11
34475585|390955053|11
34475612|307216760|11
39480580|298666271|18
39480636|230017324|18
39480805|327012081|18
39480924|444801274|18
39480987|366557556|18
39481032|219107776|18
39481085|233211759|18
39481097|441734144|18
39481129|312060302|18
39481185|357047278|18
39481270|359631482|18
39481304|51960132|18
39481357|288346083|18
39481407|428784674|18
39481429|219750638|18
39481555|249943198|18
39481571|370065236|18
39481591|427578308|18
39481966|270665642|18
39481997|299443090|18
39482131|403118245|18
39482147|238776175|18
39482177|390408482|18
39482256|285516033|18
39482577|232681393|18
39482652|118389230|18
39482707|12824209|18
39482733|256640561|18
39482770|441721286|18
39482841|280564453|18
39482884|22843856|18
39483062|441807438|18
39483169|374704025|18
39483171|275367529|18
39483257|233659263|18
39483324|233738458|18
39483405|219790151|18
39483409|219773223|18
39483561|26432264|18
39483617|468606062|18
39483688|374040120|18
39483699|379631121|18
39483760|316520410|18
39483774|233684437|18
39484202|356015361|18
39484332|302146957|18
39484524|13079486|18
39484883|353987913|18
39484884|258773798|18
39484923|467181063|18
39484946|353077789|18
39484955|240931244|18
39484972|327251785|18
39485038|149926346|18
39485211|12828458|18
39485232|453012065|18
39485292|420114772|18
39485314|387237076|18
39485457|470212961|18
39485485|305430209|18
39485494|284050381|18
39485612|116553919|18
39485728|35086365|18
39485933|410868364|18
39485943|302773503|18
39485968|198240299|18
39485996|389761749|18
39485997|229751806|18
39486040|301741204|18
39486051|362220700|18
39486092|101302325|18
39486317|252096958|18
39486400|378363284|18
39486458|20871923|18
39486600|201186294|18
39486642|321724822|18
39486694|280033934|18
39486759|237278994|18
39486869|269411609|18
39486991|271763731|18
39487147|267542072|18
39487214|427654774|18
39487237|198555959|18
39487246|34978817|18
39487407|20876588|18
39487500|90650244|18
39487757|375599392|18
39487767|116890331|18
39488025|302386283|18
39488037|77320223|18
39488244|285181196|18
39488273|159502560|18
39488372|317839169|18
39488401|470152814|18
39488419|302625238|18
39488535|302686340|18
39488562|288471108|18
39488747|317470793|18
39488787|233544319|18
39488825|46630964|18
39488895|283987930|18
39488926|441721258|18
39489014|259128582|18
39489139|269609504|18
39489150|202839485|18
39489151|286358203|18
39489171|384992041|18
39489218|219893630|18
39489243|390896668|18
39489301|385041086|18
39489451|1981303680|18
39489567|317651704|18
39489596|399788405|18
39489723|199688293|18
39489769|461579405|18
39489879|198388252|18
39490112|470901118|18
39490156|219096494|18
39490429|445556827|18
39490606|287151976|18
39490639|354014743|18
39490734|336168208|18
39491089|50189810|18
39491113|609742113|18
39491351|252109307|18
39491497|250453538|18
39491599|255993777|18
39491636|229910322|18
39491686|345919804|18
39491878|640714388|18
39492055|468641429|18
39492080|354385277|18
39492203|77545160|18
39492210|54630229|18
39492280|196815186|18
39492434|233195058|18
39492468|51024887|18
39492988|13840107|18
39493032|241078868|18
39493076|51961599|18
39493395|236865152|18
39493750|284611896|18
39493865|301264684|18
39494159|196920546|18
39494169|449999729|18
39494335|321818578|18
39494362|458847254|18
39494437|233524881|18
39494672|436847239|18
39496715||18
39498661|420137341|17
39498910|328417482|17
39499117|127420450|17
39499211|440676745|17
39499346|306263608|17
39499493|224605859|17
39499575|427063387|16
39499592|467181063|16
39499611|229751802|16
39499683|199661915|16
39499709|278352995|16
39499849|407298349|16
39499933|129287469|16
39499976|287151976|16
39500145|367835766|16
39500172|233390838|16
39500279|200373531|16
39500642|333804979|16
39500695|27315670|16
39500759|224605072|16
39500807|428055818|16
39500895|198418712|16
39500924|219795383|16
39501005|362104293|16
39501051|359588615|16
39501068|219107776|16
39501076|159628659|16
39501224|154067797|16
39501256|277943745|16
39501315|202444594|16
39501409|353989471|16
39501510|229480487|16
39501615|259967623|16
39501626|233397725|16
39501738|243248327|16
39501758|286956931|16
39501814|233211759|16
40135987|140736015|19
40136093|346181153|19
40136254|58467657|19
40136323|279462605|19
40136398|229975095|19
40136498|369334982|19
40136543|279202406|19
40136552|85694057|19
40136603|127843848|19
40136737|233532554|19
40136822|458911894|19
40136834|288517585|19
40136915|467785365|19
