31107108|76.362577|-67.720394|05:05:27.02|-67:43:13.42|12.165|11.296||10.0399|446.813|4.63901||5241|false|TYC 9161-01103-1, UCAC4 112-005913, 2MASS J05052697-6743135, WISE J050527.00-674313.4, APASS 32436914
31273263|88.103754|-68.159441|05:52:24.9|-68:09:33.99|12.177|11.341||10.7858|495.635|3.05932|1|5631.77|true|TYC 9163-00869-1, UCAC4 110-010429, 2MASS J05522487-6809343, WISE J055224.89-680934.1, APASS 32016915
31303242|82.806881|-27.151222|05:31:13.65|-27:09:04.4|11.226|10.713||10.141|344.149|2.05695|1.2|6223|true|TYC 6484-00426-1, UCAC4 315-007516, 2MASS J05311365-2709042, WISE J053113.64-270904.3, APASS 13928804
31653503|46.350912|-66.68424|03:05:24.22|-66:41:03.26|12.088|11.546||10.9399|829.152|3.35413|1.25|6328|true|TYC 8866-01112-1, UCAC4 117-002624, 2MASS J03052423-6641034, WISE J030524.22-664103.2, APASS 32413320
31870141|53.247616|-67.419817|03:32:59.43|-67:25:11.34|7.987|7.48||7.0015|52.2302|1.27956|1.22|6270.68|true|HIP 16540, WISE J033259.49-672510.6, HD 22527, CPD-67 237, 2MASS J03325962-6725100, TYC 8873-01281-1, SAO 248836, UCAC4 113-003192, APASS 32417036
31998499|55.682517|-65.986253|03:42:43.8|-65:59:10.51|11.565|10.851||10.3801|194.044|1.14297|1.11|6008|true|TYC 8873-00725-1, UCAC4 121-003261, 2MASS J03424365-6559110, WISE J034243.76-655910.6, APASS 31806057
32000625|55.988009|-71.478952|03:43:57.12|-71:28:44.23|12.6|12.023||11.0532|156.628|0.843148||4963|true|TYC 9155-00022-1, UCAC4 093-004348, 2MASS J03435710-7128445, WISE J034357.10-712844.3, APASS 33553165
32008233|116.731183|-9.57519|07:46:55.48|-09:34:30.68|14.152|13.999|13.8225|13.5201|430.593||||false|UCAC4 403-036728, 2MASS J07465548-0934305, SDSS DR9 1237676678765347765, WISE J074655.48-093430.6, APASS 3548471
32093154|58.784368|-71.599737|03:55:08.25|-71:35:59.05|12.724|12.417||11.5166|515.933|1.66435|1.21|6250|true|TYC 9156-01783-1, UCAC4 093-004537, 2MASS J03550815-7135597, WISE J035508.21-713559.2, APASS 33556710
32152978|59.392152|-70.738534|03:57:34.12|-70:44:18.72|12.808|12.449||12.2779|867.467|1.99653|1.25|6333|true|TYC 9156-01369-1, UCAC4 097-003496, 2MASS J03573410-7044186, WISE J035734.09-704418.7, APASS 33557474
32702481|86.031079|-28.610527|05:44:07.46|-28:36:37.9|10.327|9.58||8.919|75.2976|1.02062|0.92|5314|true|TYC 6502-00111-1, UCAC4 307-007925, 2MASS J05440750-2836380, WISE J054407.47-283637.9, APASS 12630504
32932888|104.702392|-5.182294|06:58:48.57|-05:10:56.26|19.861|17.77||14.6979|68.3891|0.228006|0.197461|3080|true|2MASS J06584863-0510560, WISE J065848.58-051056.1, APASS 3288111
33689349|92.930972|-17.683391|06:11:43.43|-17:41:00.21|11.389|10.976||10.6472|464.999|1.83432|1.58|7098|true|TYC 5937-00103-1, UCAC4 362-012071, 2MASS J06114342-1741001, WISE J061143.39-174059.5, APASS 7699364
33715938|61.013186|-74.45348|04:04:03.16|-74:27:12.53|11.474|10.739||10.2882|334.103|2.05332|1.16|6124|true|TYC 9159-00225-1, UCAC4 078-003863, 2MASS J04040317-7427128, WISE J040403.16-742712.6, APASS 33559572
33742428|93.161754|-16.809891|06:12:38.82|-16:48:35.61|10.378|9.347||8.29798|140.614|3.44749||4650|false|TYC 5933-01801-1, UCAC4 366-012020, 2MASS J06123880-1648363, WISE J061238.81-164835.8, APASS 7701396
33834253|63.722808|-73.36037|04:14:53.47|-73:21:37.33|12.315|11.877||11.4218|1166.61|3.26348|1.59|7140|true|TYC 9159-01475-1, UCAC4 084-008622, 2MASS J04145344-7321374, WISE J041453.46-732137.3, APASS 33563024
33862174|64.96112|-77.805837|04:19:50.67|-77:48:21.01|12.247|12.04||11.7275|932.56|2.5685|1.38|6611|true|TYC 9368-00504-1, UCAC4 061-003094, 2MASS J04195071-7748211, WISE J041950.66-774821.0, APASS 34600338
33864821|65.649405|-72.109354|04:22:35.86|-72:06:33.67|15.824|14.42||12.8011|||||false|UCAC4 090-010421, 2MASS J04223574-7206341, WISE J042235.81-720633.8, APASS 33565472
34978817|48.059416|27.256889|03:12:14.26|27:15:24.8||5.78||5.88989|124.008|||13312|false|HIP 14893, WISE J031214.26+271524.8, HR 954, 56 Ari, BD+26 523, HD 19832, 2MASS J03121424+2715250, TYC 1791-01519-1, SAO 75788, SX Ari, UCAC4 587-007510
35086365|48.916311|24.543521|03:15:39.91|24:32:36.68|8.215|8.12||8.0219|277.599|2.84755|2.25|8920|true|HIP 15181, WISE J031539.90+243236.7, HD 20211, BD+24 457, 2MASS J03153989+2432370, TYC 1788-00923-1, SAO 75818, UCAC4 573-007212, APASS 45442336
35744707|40.025606|-5.943217|02:40:06.15|-05:56:35.58|13.467|12.574|12.6288|11.7749|356.071|1.25475|0.97|5503|true|UCAC4 421-003247, 2MASS J02400611-0556354, SDSS DR9 1237673700743774237, WISE J024006.13-055635.6, APASS 2903171
36728572|40.310918|-9.763653|02:41:14.62|-09:45:49.15|9.85|9.36||8.9185|371.409|3.68047|1.3|6434|true|HIP 12534, WISE J024114.61-094549.0, HD 16787, BD-10 530, 2MASS J02411461-0945488, TYC 5285-00803-1, SD-10 530, SAO 130059, UCAC4 402-003095, APASS 2903730
36729364|40.429371|-6.36356|02:41:43.05|-06:21:48.82|13.71|12.926|12.6466|12.0685|514.841|1.64652|0.93|5366|true|UCAC4 419-003261, 2MASS J02414305-0621488, SDSS DR9 1237679438816870456, WISE J024143.04-062148.8, APASS 2903980
37601240|93.155215|-25.26891|06:12:37.25|-25:16:08.08|9.34|9.19||8.96371|220.954|1.6712|1.763|7588|true|HIP 29474, WISE J061237.24-251607.8, IQ CMa, HD 42949, CPD-25 1316, 2MASS J06123725-2516074, TYC 6509-02033-1, CD-25 3017, SAO 171391, UCAC4 324-010428, APASS 12508881
38399380|54.097363|-7.925389|03:36:23.37|-07:55:31.4|12.791|11.961||11.4401|625.151|1.94469|1.37|6586|true|TYC 5303-00939-1, UCAC4 411-004337, 2MASS J03362334-0755316, WISE J033623.35-075531.7, APASS 2934846
38461578|61.233795|-65.217404|04:04:56.11|-65:13:02.66|12.565|11.57||11.0251|227.126|1.00757|1.06|5851|true|TYC 8874-00424-1, UCAC4 124-003679, 2MASS J04045611-6513026, WISE J040456.10-651302.5, APASS 32305541
38462492|61.550536|-63.821465|04:06:12.13|-63:49:17.28|12.239|11.864||11.0831|293.757|1.23121|1.11|6013.81|true|TYC 8871-00911-1, UCAC4 131-003779, 2MASS J04061205-6349176, WISE J040612.10-634917.4, APASS 29803346
38465274|55.136465|-8.947626|03:40:32.75|-08:56:51.45|12.202|11.778||11.835|1185.22|2.79133|1.56|7064|true|TYC 5303-00869-1, UCAC4 406-004424, 2MASS J03403275-0856514, WISE J034032.74-085651.4, APASS 2937372
38469787|61.937007|-63.84303|04:07:44.88|-63:50:34.91|13.529|12.925||12.4424|675.122|1.50686|1.13|6047.6|true|UCAC4 131-003810, 2MASS J04074488-6350348, WISE J040744.88-635034.8, APASS 29803950
38541473|56.304651|-10.973454|03:45:13.12|-10:58:24.43|11.677|11.188||10.7706|321.882|1.53715|1.13|6053.05|true|TYC 5307-00519-1, UCAC4 396-004669, 2MASS J03451309-1058241, WISE J034513.10-105824.3, APASS 5141020
38586438|64.089521|-62.013194|04:16:21.49|-62:00:47.5|15.354|14.041||11.6704|62.5159|0.538706|0.534983|3471|true|UCAC4 140-003916, 2MASS J04162165-6200463, WISE J041621.53-620047.1, APASS 29807451
38687360|57.972079|-10.530998|03:51:53.3|-10:31:51.59|8.516|8.31||7.90542|123.889|1.85283|1.397|6643|true|HIP 18080, WISE J035153.31-103150.8, BV Eri, HD 24327, BD-10 763, 2MASS J03515335-1031494, TYC 5307-00083-1, SD-10 763, SAO 149215, UCAC4 398-004990, APASS 5145085
