Subject_ID|eb_like_count|transit_like_count|comment_count|tag_count_json
30960461|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30960587|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30960924|2|0|4|{"#closebinary":1,"#eclispingbinary":1,"#w-uma":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
30961019|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30961024|2|2|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transits":1,"like#transit":2,"#transit":1}
30961182|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30961319|2|0|4|{"#eclipsing_binary":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
30961546|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30961549|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#tce":1}
30962922|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#w-uma":1}
30962931|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#w-uma":1}
30963121|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30963124|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30963162|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eclipsing_binary":1}
30969081|2|0|3|{"#closebinary":1,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eclipsing_binary":1,"#eclipsing-binary":1}
30969417|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#close_binary":1}
30969424|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#w-uma":1}
30969501|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30969502|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30969503|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30969603|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30969665|2|1|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#no-toi":1,"#tce":1,"#transit":1,"like#transit":1}
30969671|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#candidate":1,"like#transit":1,"#transit":1}
30969868|2|1|6|{"#transit":1,"like#transit":1,"#brown_dwarf":1,"#super_jupiter":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
30970045|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30970048|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30970263|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#w-uma":1}
30970313|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#closebinary":1}
30970318|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#glitch":1}
30970350|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30970352|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30970358|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#w-uma":1}
30970777|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#binary":1}
30970786|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30970791|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30970851|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#close_binary":2}
30971195|2|5|8|{"#toi":1,"#candidate":1,"like#transit":5,"#transit":2,"#transits":1,"#possibletransits":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
30971200|2|4|5|{"#dips":1,"#transits":1,"like#transit":4,"#possible":1,"#transit":2,"#eclipsingbinary":2,"like#eclipsingbinary":2}
30971505|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#flares":1}
30971508|2|2|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transits":1,"like#transit":2,"#possible":1}
30971513|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30972238|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30972239|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30972914|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30972918|2|0|6|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#closebinary":1,"#binary":1}
30972926|2|0|5|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30972965|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30972967|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30972969|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30973096|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eclipsing-binary":1,"#eclipsing_binary":1}
30973105|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30973143|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30973148|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30973414|2|1|5|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#glitch":1,"#binary_star":1,"#transit":1,"like#transit":1}
30973571|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30973616|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30974427|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30974572|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30974885|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30975334|2|4|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":3,"like#transit":4,"#transits":1,"#tce":1}
30975630|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1,"like#transit":1}
30975703|2|1|3|{"#transit":1,"like#transit":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
30975708|3|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":3,"#eclipsing-binary":1,"#eclipsing":1}
30976153|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30976163|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30976215|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30976513|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1,"like#transit":1}
30976517|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30976558|2|0|5|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
30976754|2|1|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1,"like#transit":1}
31320714|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31320990|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31320999|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31321017|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31322173|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31322182|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transits":1,"like#transit":1}
31322615|2|2|6|{"#possible":1,"like#transit":2,"#binary-stars":1,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1}
31322627|2|0|5|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#tce":1}
31322947|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31323108|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eclipsing_binary":1}
31323128|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#flares":1}
31323285|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#secondary":1}
31323409|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31323969|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#tce":1}
31324085|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31324088|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#possible_eclipsing_binary":1}
31324212|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31324218|2|1|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1,"like#transit":1}
31324224|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31324234|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#hotjupiter":1}
31324240|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31324499|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31324504|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31324511|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#binary-stars":1}
31325090|3|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":3,"#tce":1,"#eclipsing-binary":1}
31325321|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31325329|2|1|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#flare":1,"#transits":1,"like#transit":1,"#flares":1,"#unusual":1}
31325338|3|0|5|{"#eclipsing-binary":1,"like#eclipsingbinary":3,"#eclipsingbinary":2}
31325927|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31326505|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31326511|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31326662|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31326912|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31326924|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31326926|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31326938|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31327361|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31327465|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31327478|2|0|4|{"#eclipsing_binaries":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
31327658|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eclipse":1}
31327665|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31328236|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31328241|3|0|3|{"#eclipsing-binary":1,"like#eclipsingbinary":3,"#eclipsingbinary":2}
31328246|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31328250|2|0|5|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31328716|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31328735|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31328988|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31329390|2|0|6|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#possible_eclipsing_binary":1}
31329397|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eclipsing-binary":1,"#eclipsing_binary":1}
31329402|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31329558|2|2|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transits":1,"like#transit":2,"#transit":1}
31329777|2|2|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transits":1,"like#transit":2,"#transit":1}
31330867|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31330872|2|1|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transits":1,"like#transit":1}
31330883|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1,"like#transit":1}
31331332|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31331593|2|2|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1,"like#transit":2,"#transits":1}
31331601|2|2|9|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1,"like#transit":2,"#transits":1}
31331609|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1,"like#transit":1,"#tce":1}
31331977|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31332685|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31332696|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31332703|3|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":3,"#eclipsing-binary":1}
31332949|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31333034|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eclipsing_binary":1}
31333048|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31333058|2|0|5|{"#contamination":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
31333085|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eclipsing-binary":1,"#eclipsing_binary":1}
31333091|2|0|2|{"#planet":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
31333357|2|1|8|{"#eclipsing":1,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#tic":1,"#tce":1,"#transit":1,"like#transit":1}
31334151|2|2|3|{"#possibletransits":1,"like#transit":2,"#tce":1,"#toi":2,"#possible":1,"#transits":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
31334398|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31334448|2|1|3|{"#possibletransit":1,"like#transit":1,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#glitch":1}
31334590|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31334631|2|2|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":2,"like#transit":2,"#possible_planet_transit":1}
31334666|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31334702|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31334910|2|0|5|{"#tce":1,"#expert_advice_please":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
31335106|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31335221|2|0|3|{"#binary-stars":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
31335234|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eclipsing_binaries":1}
31335964|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31336535|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31336805|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31336813|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transits":1,"like#transit":1}
31337166|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31338047|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31339375|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#other_binary":1}
31339799|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31339809|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31339817|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31339930|2|3|4|{"#transits":3,"like#transit":3,"#eclipsingbinary":2,"like#eclipsingbinary":2}
31340735|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31340743|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31340748|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31341392|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31341415|2|1|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transits":1,"like#transit":1}
31342101|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#tce":1}
31342281|2|1|3|{"#possible":1,"like#transit":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
31342299|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31346345|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31348034|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#planet":1}
31348418|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31348437|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31349189|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#binary-stars":1}
31349203|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eclipsing":1}
31349213|2|1|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1,"like#transit":1}
31349224|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31349278|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31349712|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31349900|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31350235|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1,"like#transit":1}
31350248|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31351293|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#binary":1}
31351411|2|0|3|{"#close_binary":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
31351567|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eclipsebinary":1}
31351582|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31351595|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31351680|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1,"like#transit":1}
31351935|2|4|5|{"#transit":2,"like#transit":4,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transits":2}
31351945|2|1|3|{"#transit":1,"like#transit":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
31353229|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31353690|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31353705|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
31353791|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36021376|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#flare":1,"#cepheid":1}
36021377|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36021401|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eccentric-eb":1,"#binary":1}
36021442|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1,"like#transit":1}
36021547|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#binary":1}
36021830|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36021952|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36022114|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36022310|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36022475|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36022565|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36022841|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#contactbinary":1}
36023580|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#possible":1,"like#transit":1}
36023662|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36023738|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36023958|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36023974|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36024118|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#close_binary":1}
36024151|2|0|4|{"#rr-lyrae":2,"#eclipsingbinary":2,"like#eclipsingbinary":2}
36024159|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36025161|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36025335|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36025678|3|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":3,"#eclipsing-binary":1}
36025863|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36026114|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#planetcandidate":1,"#w-uma":1,"#contactbinary":1}
36026230|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36026322|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36026492|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36026630|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36026668|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36027292|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36027505|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36027738|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36028401|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36028732|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36028759|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36028870|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#planetcandidate":1,"#flare":1}
36029679|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36029708|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36029758|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36029770|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#multiple-star":1}
36030221|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36030304|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#binary":1}
36030396|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36030439|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36030526|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36030675|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#binary":1}
36030723|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eccentric-eb":1}
36030832|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36030876|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36030879|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36030896|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#binary":1,"#transit":1,"like#transit":1}
36034185|2|3|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#possibletransits":1,"like#transit":3,"#tce":1,"#toi":1,"#possible":1,"#transit":1,"#candidates":1}
36034306|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36034685|2|1|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#possible":1,"like#transit":1}
36035464|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eccentric-eb":1}
36035541|2|0|5|{"#tripple":1,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#pulsing":1,"#pulsating":1}
36035718|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36036102|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#binary":1}
36036201|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#w-uma":1,"#contactbinary":1,"#binary":1}
36036323|2|1|3|{"#possibletransit":1,"like#transit":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
36037045|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#tce":1}
36037115|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36037188|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36037606|2|0|3|{"#rr-lyrae":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
36037624|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36038139|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eccentric-eb":1}
36038244|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36038251|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36038287|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#possible":1,"like#transit":1}
36038296|2|0|5|{"#rr-lyrae":1,"#rrlyrae":1,"#eclipsingbinary":2,"like#eclipsingbinary":2}
36038342|3|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":3,"#eclipsing-binary":1}
36039086|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36039098|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36039103|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transits":1,"like#transit":1}
36039352|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36039390|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36039811|2|0|5|{"#rr-lyrae":1,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#cepheid":1}
36039905|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36039960|2|1|5|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#possible":1,"like#transit":1}
36040082|2|0|5|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#w-uma":1,"#contactbinary":1,"#variable-star":1}
36040258|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36040285|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36040411|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36042996|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36043007|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36043214|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36043305|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36043317|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36043442|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#transit":1,"like#transit":1}
36043548|2|0|4|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#eccentric-eb":1}
36043805|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36044062|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36044116|2|1|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#possible":1,"like#transit":1}
36044308|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36044494|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36044508|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#w-uma":1,"#contactbinary":1}
36044576|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36044714|2|0|6|{"#close":1,"#eclipsingbinary":2,"like#eclipsingbinary":2,"#planetcandidate":1,"#sdb":1,"#hot-subdwarf":1,"#binary":1}
36044767|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36044775|3|0|5|{"#eclipsingbinary":2,"like#eclipsingbinary":3,"#eclipsing-binary":1}
36044949|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36045168|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36045192|2|0|5|{"#eclipsingbinary":2,"like#eclipsingbinary":2,"#pulsating":1,"#dscuti":1,"#dsct":1}
36045341|2|0|2|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
36045492|2|0|3|{"#eclipsingbinary":2,"like#eclipsingbinary":2}
